OrderID,CustomerID,OrderAmount,OrderDate
O000706,C0706,2152.96,2024-12-06
O000707,C0707,2169.37,2024-12-07
O000708,C0708,2186.29,2024-12-08
O000709,C0709,2203.34,2024-12-09
O000710,C0710,2220.86,2024-12-10
O000711,C0711,2237.26,2024-12-11
O000712,C0712,2254.18,2024-12-12
O000713,C0713,2271.32,2024-12-13
O000714,C0714,2288.09,2024-12-14
O000715,C0715,2305.15,2024-12-15
O000716,C0716,2322.23,2024-12-16
O000717,C0717,2339.65,2024-12-17
O000718,C0718,2356.93,2024-12-18
O000719,C0719,2373.26,2024-12-19
O000720,C0720,2390.29,2024-12-20
O000721,C0721,2407.59,2024-12-21
O000722,C0722,2424.03,2024-12-22
O000723,C0723,2441.09,2024-12-23
O000724,C0724,2458.57,2024-12-24
O000725,C0725,2475.46,2024-12-25
O000726,C0726,2492.35,2024-12-26
O000727,C0727,2509.42,2024-12-27
O000728,C0728,2526.02,2024-12-28
O000729,C0729,2543.26,2024-12-29
O000730,C0730,2560.18,2024-12-30
O000731,C0731,2577.24,2024-01-01
O000732,C0732,2594.07,2024-01-02
O000733,C0733,2611.82,2024-01-03
O000734,C0734,2628.02,2024-01-04
O000735,C0735,2645.41,2024-01-05
O000736,C0736,2662.17,2024-01-06
O000737,C0737,2679.2,2024-01-07
O000738,C0738,2696.76,2024-01-08
O000739,C0739,2713.96,2024-01-09
O000740,C0740,2730.97,2024-01-10
O000741,C0741,2747.33,2024-01-11
O000742,C0742,2764.54,2024-01-12
O000743,C0743,2781.43,2024-01-13
O000744,C0744,2798.08,2024-01-14
O000745,C0745,2815.42,2024-01-15
O000746,C0746,2832.61,2024-01-16
O000747,C0747,2849.4,2024-01-17
O000748,C0748,2866.78,2024-01-18
O000749,C0749,2883.45,2024-01-19
O000750,C0750,2900.29,2024-01-20
O000751,C0751,2917.9,2024-01-21
O000752,C0752,2934.57,2024-01-22
O000753,C0753,2951.26,2024-01-23
O000754,C0754,2968.9,2024-01-24
O000755,C0755,2985.48,2024-01-25
O000756,C0756,3002.6,2024-01-26
O000757,C0757,3019.47,2024-01-27
O000758,C0758,3036.86,2024-01-28
O000759,C0759,3053.73,2024-01-29
O000760,C0760,3070.44,2024-01-30
O000761,C0761,3087.37,2024-01-31
O000762,C0762,3104.77,2024-02-01
O000763,C0763,3121.84,2024-02-02
O000764,C0764,3138.6,2024-02-03
O000765,C0765,3155.87,2024-02-04
O000766,C0766,3172.53,2024-02-05
O000767,C0767,3189.42,2024-02-06
O000768,C0768,3206.32,2024-02-07
O000769,C0769,3223.27,2024-02-08
O000770,C0770,3240.15,2024-02-09
O000771,C0771,3257.92,2024-02-10
O000772,C0772,3274.55,2024-02-11
O000773,C0773,3291.08,2024-02-12
O000774,C0774,3308.21,2024-02-13
O000775,C0775,3325.42,2024-02-14
O000776,C0776,3342.81,2024-02-15
O000777,C0777,3359.86,2024-02-16
O000778,C0778,3376.76,2024-02-17
O000779,C0779,3393.29,2024-02-18
O000780,C0780,3410.43,2024-02-19
O000781,C0781,3427.95,2024-02-20
O000782,C0782,3444.39,2024-02-21
O000783,C0783,3461.65,2024-02-22
O000784,C0784,3478.05,2024-02-23
O000785,C0785,3495.48,2024-02-24
O000786,C0786,3512.51,2024-02-25
O000787,C0787,3529.91,2024-02-26
O000788,C0788,3546.96,2024-02-27
O000789,C0789,3563.75,2024-02-28
O000790,C0790,3580.33,2024-02-29
O000791,C0791,3597.87,2024-03-01
O000792,C0792,3614.92,2024-03-02
O000793,C0793,3631.08,2024-03-03
O000794,C0794,3648.42,2024-03-04
O000795,C0795,3665.55,2024-03-05
O000796,C0796,3682.31,2024-03-06
O000797,C0797,3699.24,2024-03-07
O000798,C0798,3716.78,2024-03-08
O000799,C0799,3733.21,2024-03-09
O000800,C0800,3750.55,2024-03-10
O000801,C0801,3767.02,2024-03-11
O000802,C0802,3784.46,2024-03-12
O000803,C0803,3801.96,2024-03-13
O000804,C0804,3818.0,2024-03-14
O000805,C0805,3835.11,2024-03-15
O000806,C0806,3852.9,2024-03-16
O000807,C0807,3869.91,2024-03-17
O000808,C0808,3886.51,2024-03-18
O000809,C0809,3903.3,2024-03-19
O000810,C0810,3920.3,2024-03-20
O000811,C0811,3937.73,2024-03-21
O000812,C0812,3954.58,2024-03-22
O000813,C0813,3971.45,2024-03-23
O000814,C0814,3988.69,2024-03-24
O000815,C0815,4005.1,2024-03-25
O000816,C0816,4022.39,2024-03-26
O000817,C0817,4039.88,2024-03-27
O000818,C0818,4056.91,2024-03-28
O000819,C0819,4073.49,2024-03-29
O000820,C0820,4090.78,2024-03-30
O000821,C0821,4107.88,2024-03-31
O000822,C0822,4124.52,2024-04-01
O000823,C0823,4141.14,2024-04-02
O000824,C0824,4158.1,2024-04-03
O000825,C0825,4175.67,2024-04-04
O000826,C0826,4192.34,2024-04-05
O000827,C0827,4209.53,2024-04-06
O000828,C0828,4226.04,2024-04-07
O000829,C0829,4243.95,2024-04-08
O000830,C0830,4260.28,2024-04-09
O000831,C0831,4277.63,2024-04-10
O000832,C0832,4294.62,2024-04-11
O000833,C0833,4311.36,2024-04-12
O000834,C0834,4328.21,2024-04-13
O000835,C0835,4345.56,2024-04-14
O000836,C0836,4362.33,2024-04-15
O000837,C0837,4379.08,2024-04-16
O000838,C0838,4396.18,2024-04-17
O000839,C0839,4413.04,2024-04-18
O000840,C0840,4430.9,2024-04-19
O000841,C0841,4447.2,2024-04-20
O000842,C0842,4464.92,2024-04-21
O000843,C0843,4481.62,2024-04-22
O000844,C0844,4498.96,2024-04-23
O000845,C0845,4515.47,2024-04-24
O000846,C0846,4532.26,2024-04-25
O000847,C0847,4549.08,2024-04-26
O000848,C0848,4566.62,2024-04-27
O000849,C0849,4583.7,2024-04-28
O000850,C0850,4600.68,2024-04-29
O000851,C0851,4617.91,2024-04-30
O000852,C0852,4634.1,2024-05-01
O000853,C0853,4651.65,2024-05-02
O000854,C0854,4668.7,2024-05-03
O000855,C0855,4685.94,2024-05-04
O000856,C0856,4702.25,2024-05-05
O000857,C0857,4719.93,2024-05-06
O000858,C0858,4736.03,2024-05-07
O000859,C0859,4753.59,2024-05-08
O000860,C0860,4770.33,2024-05-09
O000861,C0861,4787.52,2024-05-10
O000862,C0862,4804.17,2024-05-11
O000863,C0863,4821.38,2024-05-12
O000864,C0864,4838.35,2024-05-13
O000865,C0865,4855.46,2024-05-14
O000866,C0866,4872.41,2024-05-15
O000867,C0867,4889.22,2024-05-16
O000868,C0868,4906.17,2024-05-17
O000869,C0869,4923.47,2024-05-18
O000870,C0870,4940.99,2024-05-19
O000871,C0871,4957.85,2024-05-20
O000872,C0872,4974.15,2024-05-21
O000873,C0873,4991.63,2024-05-22
O000874,C0874,58.15,2024-05-23
O000875,C0875,75.33,2024-05-24
O000876,C0876,93.0,2024-05-25
O000877,C0877,109.34,2024-05-26
O000878,C0878,126.1,2024-05-27
O000879,C0879,143.56,2024-05-28
O000880,C0880,160.59,2024-05-29
O000881,C0881,177.51,2024-05-30
O000882,C0882,194.95,2024-05-31
O000883,C0883,211.51,2024-06-01
O000884,C0884,228.36,2024-06-02
O000885,C0885,245.21,2024-06-03
O000886,C0886,262.58,2024-06-04
O000887,C0887,279.74,2024-06-05
O000888,C0888,296.5,2024-06-06
O000889,C0889,313.39,2024-06-07
O000890,C0890,330.25,2024-06-08
O000891,C0891,347.85,2024-06-09
O000892,C0892,364.99,2024-06-10
O000893,C0893,381.59,2024-06-11
O000894,C0894,398.71,2024-06-12
O000895,C0895,415.32,2024-06-13
O000896,C0896,432.16,2024-06-14
O000897,C0897,449.06,2024-06-15
O000898,C0898,466.62,2024-06-16
O000899,C0899,483.92,2024-06-17
O000900,C0900,500.69,2024-06-18
O000901,C0901,517.67,2024-06-19
O000902,C0902,534.86,2024-06-20
O000903,C0903,551.41,2024-06-21
O000904,C0904,568.43,2024-06-22
O000905,C0905,585.26,2024-06-23
O000906,C0906,602.83,2024-06-24
O000907,C0907,619.69,2024-06-25
O000908,C0908,636.52,2024-06-26
O000909,C0909,653.78,2024-06-27
O000910,C0910,670.91,2024-06-28
O000911,C0911,687.05,2024-06-29
O000912,C0912,704.22,2024-06-30
O000913,C0913,721.47,2024-07-01
O000914,C0914,738.71,2024-07-02
O000915,C0915,755.24,2024-07-03
O000916,C0916,772.44,2024-07-04
O000917,C0917,789.66,2024-07-05
O000918,C0918,806.29,2024-07-06
O000919,C0919,823.67,2024-07-07
O000920,C0920,840.06,2024-07-08
O000921,C0921,857.41,2024-07-09
O000922,C0922,874.64,2024-07-10
O000923,C0923,891.86,2024-07-11
O000924,C0924,908.51,2024-07-12
O000925,C0925,925.66,2024-07-13
O000926,C0926,942.66,2024-07-14
O000927,C0927,959.65,2024-07-15
O000928,C0928,976.45,2024-07-16
O000929,C0929,993.32,2024-07-17
O000930,C0930,1010.13,2024-07-18
O000931,C0931,1027.89,2024-07-19
O000932,C0932,1044.78,2024-07-20
O000933,C0933,1061.65,2024-07-21
O000934,C0934,1078.75,2024-07-22
O000935,C0935,1095.31,2024-07-23
O000936,C0936,1112.18,2024-07-24
O000937,C0937,1129.53,2024-07-25
O000938,C0938,1146.47,2024-07-26
O000939,C0939,1163.65,2024-07-27
O000940,C0940,1180.87,2024-07-28
O000941,C0941,1197.39,2024-07-29
O000942,C0942,1214.37,2024-07-30
O000943,C0943,1231.7,2024-07-31
O000944,C0944,1248.88,2024-08-01
O000945,C0945,1265.57,2024-08-02
O000946,C0946,1282.59,2024-08-03
O000947,C0947,1299.89,2024-08-04
O000948,C0948,1316.92,2024-08-05
O000949,C0949,1333.04,2024-08-06
O000950,C0950,1350.97,2024-08-07
O000951,C0951,1367.1,2024-08-08
O000952,C0952,1384.55,2024-08-09
O000953,C0953,1401.5,2024-08-10
O000954,C0954,1418.98,2024-08-11
O000955,C0955,1435.23,2024-08-12
O000956,C0956,1452.04,2024-08-13
O000957,C0957,1469.96,2024-08-14
O000958,C0958,1486.46,2024-08-15
O000959,C0959,1503.46,2024-08-16
O000960,C0960,1520.43,2024-08-17
O000961,C0961,1537.28,2024-08-18
O000962,C0962,1554.03,2024-08-19
O000963,C0963,1571.56,2024-08-20
O000964,C0964,1588.22,2024-08-21
O000965,C0965,1605.5,2024-08-22
O000966,C0966,1623.0,2024-08-23
O000967,C0967,1639.98,2024-08-24
O000968,C0968,1656.31,2024-08-25
O000969,C0969,1673.33,2024-08-26
O000970,C0970,1690.12,2024-08-27
O000971,C0971,1707.61,2024-08-28
O000972,C0972,1724.18,2024-08-29
O000973,C0973,1741.13,2024-08-30
O000974,C0974,1758.92,2024-08-31
O000975,C0975,1775.56,2024-09-01
O000976,C0976,1792.89,2024-09-02
O000977,C0977,1809.21,2024-09-03
O000978,C0978,1826.18,2024-09-04
O000979,C0979,1843.58,2024-09-05
O000980,C0980,1860.69,2024-09-06
O000981,C0981,1877.18,2024-09-07
O000982,C0982,1894.5,2024-09-08
O000983,C0983,1911.56,2024-09-09
O000984,C0984,1928.5,2024-09-10
O000985,C0985,1945.31,2024-09-11
O000986,C0986,1962.45,2024-09-12
O000987,C0987,1979.11,2024-09-13
O000988,C0988,1996.1,2024-09-14
O000989,C0989,2013.06,2024-09-15
O000990,C0990,2030.83,2024-09-16
O000991,C0991,2047.25,2024-09-17
O000992,C0992,2064.67,2024-09-18
O000993,C0993,2081.11,2024-09-19
O000994,C0994,2098.88,2024-09-20
O000995,C0995,2115.03,2024-09-21
O000996,C0996,2132.81,2024-09-22
O000997,C0997,2149.53,2024-09-23
O000998,C0998,2166.91,2024-09-24
O000999,C0999,2183.89,2024-09-25
O001000,C1000,2200.01,2024-09-26
O001001,C0001,2217.05,2024-09-27
O001002,C0002,2234.25,2024-09-28
O001003,C0003,2251.04,2024-09-29
O001004,C0004,2268.87,2024-09-30
O001005,C0005,2285.14,2024-10-01
O001006,C0006,2302.68,2024-10-02
O001007,C0007,2319.95,2024-10-03
O001008,C0008,2336.7,2024-10-04
O001009,C0009,2354.0,2024-10-05
O001010,C0010,2370.65,2024-10-06
O001011,C0011,2387.39,2024-10-07
O001012,C0012,2404.97,2024-10-08
O001013,C0013,2421.22,2024-10-09
O001014,C0014,2438.55,2024-10-10
O001015,C0015,2455.41,2024-10-11
O001016,C0016,2472.55,2024-10-12
O001017,C0017,2489.3,2024-10-13
O001018,C0018,2506.96,2024-10-14
O001019,C0019,2523.99,2024-10-15
O001020,C0020,2540.7,2024-10-16
O001021,C0021,2557.5,2024-10-17
O001022,C0022,2574.95,2024-10-18
O001023,C0023,2591.95,2024-10-19
O001024,C0024,2608.05,2024-10-20
O001025,C0025,2625.89,2024-10-21
O001026,C0026,2642.11,2024-10-22
O001027,C0027,2659.09,2024-10-23
O001028,C0028,2676.25,2024-10-24
O001029,C0029,2693.37,2024-10-25
O001030,C0030,2710.48,2024-10-26
O001031,C0031,2727.95,2024-10-27
O001032,C0032,2744.15,2024-10-28
O001033,C0033,2761.65,2024-10-29
O001034,C0034,2778.5,2024-10-30
O001035,C0035,2795.13,2024-10-31
O001036,C0036,2813.0,2024-11-01
O001037,C0037,2829.92,2024-11-02
O001038,C0038,2846.35,2024-11-03
O001039,C0039,2863.87,2024-11-04
O001040,C0040,2880.45,2024-11-05
O001041,C0041,2897.67,2024-11-06
O001042,C0042,2914.93,2024-11-07
O001043,C0043,2931.64,2024-11-08
O001044,C0044,2948.36,2024-11-09
O001045,C0045,2965.05,2024-11-10
O001046,C0046,2982.47,2024-11-11
O001047,C0047,2999.58,2024-11-12
O001048,C0048,3016.27,2024-11-13
O001049,C0049,3033.58,2024-11-14
O001050,C0050,3050.02,2024-11-15
O001051,C0051,3067.25,2024-11-16
O001052,C0052,3084.48,2024-11-17
O001053,C0053,3101.48,2024-11-18
O001054,C0054,3118.71,2024-11-19
O001055,C0055,3135.23,2024-11-20
O001056,C0056,3152.28,2024-11-21
O001057,C0057,3169.73,2024-11-22
O001058,C0058,3186.28,2024-11-23
O001059,C0059,3203.15,2024-11-24
O001060,C0060,3220.62,2024-11-25
O001061,C0061,3237.35,2024-11-26
O001062,C0062,3254.59,2024-11-27
O001063,C0063,3271.97,2024-11-28
O001064,C0064,3288.97,2024-11-29
O001065,C0065,3305.79,2024-11-30
O001066,C0066,3322.97,2024-12-01
O001067,C0067,3339.79,2024-12-02
O001068,C0068,3356.36,2024-12-03
O001069,C0069,3373.93,2024-12-04
O001070,C0070,3390.13,2024-12-05
O001071,C0071,3407.21,2024-12-06
O001072,C0072,3424.51,2024-12-07
O001073,C0073,3441.12,2024-12-08
O001074,C0074,3458.6,2024-12-09
O001075,C0075,3475.55,2024-12-10
O001076,C0076,3492.21,2024-12-11
O001077,C0077,3509.74,2024-12-12
O001078,C0078,3526.08,2024-12-13
O001079,C0079,3543.49,2024-12-14
O001080,C0080,3560.27,2024-12-15
O001081,C0081,3577.94,2024-12-16
O001082,C0082,3594.14,2024-12-17
O001083,C0083,3611.38,2024-12-18
O001084,C0084,3628.71,2024-12-19
O001085,C0085,3645.3,2024-12-20
O001086,C0086,3662.83,2024-12-21
O001087,C0087,3679.11,2024-12-22
O001088,C0088,3696.08,2024-12-23
O001089,C0089,3713.01,2024-12-24
O001090,C0090,3730.56,2024-12-25
O001091,C0091,3747.48,2024-12-26
O001092,C0092,3764.54,2024-12-27
O001093,C0093,3781.47,2024-12-28
O001094,C0094,3798.88,2024-12-29
O001095,C0095,3815.22,2024-12-30
O001096,C0096,3832.15,2024-01-01
O001097,C0097,3849.25,2024-01-02
O001098,C0098,3866.83,2024-01-03
O001099,C0099,3883.81,2024-01-04
O001100,C0100,3900.11,2024-01-05
O001101,C0101,3917.0,2024-01-06
O001102,C0102,3934.99,2024-01-07
O001103,C0103,3951.97,2024-01-08
O001104,C0104,3968.28,2024-01-09
O001105,C0105,3985.53,2024-01-10
O001106,C0106,4002.05,2024-01-11
O001107,C0107,4019.51,2024-01-12
O001108,C0108,4036.17,2024-01-13
O001109,C0109,4053.68,2024-01-14
O001110,C0110,4070.16,2024-01-15
O001111,C0111,4087.56,2024-01-16
O001112,C0112,4104.33,2024-01-17
O001113,C0113,4121.48,2024-01-18
O001114,C0114,4138.95,2024-01-19
O001115,C0115,4155.52,2024-01-20
O001116,C0116,4172.97,2024-01-21
O001117,C0117,4189.72,2024-01-22
O001118,C0118,4206.23,2024-01-23
O001119,C0119,4223.25,2024-01-24
O001120,C0120,4240.82,2024-01-25
O001121,C0121,4257.78,2024-01-26
O001122,C0122,4274.14,2024-01-27
O001123,C0123,4291.81,2024-01-28
O001124,C0124,4308.3,2024-01-29
O001125,C0125,4325.57,2024-01-30
O001126,C0126,4342.89,2024-01-31
O001127,C0127,4359.92,2024-02-01
O001128,C0128,4376.17,2024-02-02
O001129,C0129,4393.14,2024-02-03
O001130,C0130,4410.27,2024-02-04
O001131,C0131,4427.61,2024-02-05
O001132,C0132,4444.97,2024-02-06
O001133,C0133,4461.65,2024-02-07
O001134,C0134,4478.76,2024-02-08
O001135,C0135,4495.82,2024-02-09
O001136,C0136,4512.48,2024-02-10
O001137,C0137,4529.38,2024-02-11
O001138,C0138,4546.8,2024-02-12
O001139,C0139,4563.62,2024-02-13
O001140,C0140,4580.88,2024-02-14
O001141,C0141,4598.0,2024-02-15
O001142,C0142,4614.47,2024-02-16
O001143,C0143,4631.34,2024-02-17
O001144,C0144,4648.13,2024-02-18
O001145,C0145,4665.58,2024-02-19
O001146,C0146,4682.32,2024-02-20
O001147,C0147,4699.32,2024-02-21
O001148,C0148,4716.51,2024-02-22
O001149,C0149,4733.73,2024-02-23
O001150,C0150,4750.68,2024-02-24
O001151,C0151,4767.46,2024-02-25
O001152,C0152,4784.65,2024-02-26
O001153,C0153,4801.63,2024-02-27
O001154,C0154,4818.91,2024-02-28
O001155,C0155,4835.68,2024-02-29
O001156,C0156,4852.85,2024-03-01
O001157,C0157,4869.24,2024-03-02
O001158,C0158,4886.85,2024-03-03
O001159,C0159,4903.01,2024-03-04
O001160,C0160,4920.81,2024-03-05
O001161,C0161,4937.01,2024-03-06
O001162,C0162,4954.61,2024-03-07
O001163,C0163,4971.27,2024-03-08
O001164,C0164,4988.16,2024-03-09
O001165,C0165,55.74,2024-03-10
O001166,C0166,72.14,2024-03-11
O001167,C0167,89.68,2024-03-12
O001168,C0168,106.08,2024-03-13
O001169,C0169,123.21,2024-03-14
O001170,C0170,140.4,2024-03-15
O001171,C0171,157.57,2024-03-16
O001172,C0172,174.66,2024-03-17
O001173,C0173,191.36,2024-03-18
O001174,C0174,208.87,2024-03-19
O001175,C0175,225.03,2024-03-20
O001176,C0176,242.19,2024-03-21
O001177,C0177,259.39,2024-03-22
O001178,C0178,276.61,2024-03-23
O001179,C0179,293.65,2024-03-24
O001180,C0180,310.89,2024-03-25
O001181,C0181,327.35,2024-03-26
O001182,C0182,344.64,2024-03-27
O001183,C0183,361.69,2024-03-28
O001184,C0184,378.16,2024-03-29
O001185,C0185,395.37,2024-03-30
O001186,C0186,412.44,2024-03-31
O001187,C0187,429.6,2024-04-01
O001188,C0188,446.53,2024-04-02
O001189,C0189,463.14,2024-04-03
O001190,C0190,480.2,2024-04-04
O001191,C0191,497.33,2024-04-05
O001192,C0192,514.09,2024-04-06
O001193,C0193,531.77,2024-04-07
O001194,C0194,548.9,2024-04-08
O001195,C0195,565.73,2024-04-09
O001196,C0196,582.22,2024-04-10
O001197,C0197,599.59,2024-04-11
O001198,C0198,616.03,2024-04-12
O001199,C0199,633.21,2024-04-13
O001200,C0200,650.25,2024-04-14
O001201,C0201,667.6,2024-04-15
O001202,C0202,684.58,2024-04-16
O001203,C0203,701.54,2024-04-17
O001204,C0204,718.16,2024-04-18
O001205,C0205,735.5,2024-04-19
O001206,C0206,752.75,2024-04-20
O001207,C0207,769.87,2024-04-21
O001208,C0208,786.37,2024-04-22
O001209,C0209,803.45,2024-04-23
O001210,C0210,820.87,2024-04-24
O001211,C0211,837.05,2024-04-25
O001212,C0212,854.6,2024-04-26
O001213,C0213,871.1,2024-04-27
O001214,C0214,888.8,2024-04-28
O001215,C0215,905.68,2024-04-29
O001216,C0216,922.07,2024-04-30
O001217,C0217,939.04,2024-05-01
O001218,C0218,956.94,2024-05-02
O001219,C0219,973.31,2024-05-03
O001220,C0220,990.58,2024-05-04
O001221,C0221,1007.58,2024-05-05
O001222,C0222,1024.38,2024-05-06
O001223,C0223,1041.1,2024-05-07
O001224,C0224,1058.72,2024-05-08
O001225,C0225,1075.33,2024-05-09
O001226,C0226,1092.43,2024-05-10
O001227,C0227,1109.8,2024-05-11
O001228,C0228,1126.94,2024-05-12
O001229,C0229,1143.29,2024-05-13
O001230,C0230,1160.33,2024-05-14
O001231,C0231,1177.78,2024-05-15
O001232,C0232,1194.45,2024-05-16
O001233,C0233,1211.89,2024-05-17
O001234,C0234,1228.37,2024-05-18
O001235,C0235,1245.05,2024-05-19
O001236,C0236,1262.29,2024-05-20
O001237,C0237,1279.9,2024-05-21
O001238,C0238,1296.58,2024-05-22
O001239,C0239,1313.97,2024-05-23
O001240,C0240,1330.82,2024-05-24
O001241,C0241,1347.68,2024-05-25
O001242,C0242,1364.18,2024-05-26
O001243,C0243,1381.42,2024-05-27
O001244,C0244,1398.02,2024-05-28
O001245,C0245,1415.33,2024-05-29
O001246,C0246,1432.22,2024-05-30
O001247,C0247,1449.94,2024-05-31
O001248,C0248,1466.16,2024-06-01
O001249,C0249,1483.35,2024-06-02
O001250,C0250,1500.02,2024-06-03
O001251,C0251,1517.15,2024-06-04
O001252,C0252,1534.7,2024-06-05
O001253,C0253,1551.4,2024-06-06
O001254,C0254,1568.51,2024-06-07
O001255,C0255,1585.82,2024-06-08
O001256,C0256,1602.7,2024-06-09
O001257,C0257,1619.21,2024-06-10
O001258,C0258,1636.75,2024-06-11
O001259,C0259,1653.68,2024-06-12
O001260,C0260,1670.59,2024-06-13
O001261,C0261,1687.5,2024-06-14
O001262,C0262,1704.92,2024-06-15
O001263,C0263,1721.6,2024-06-16
O001264,C0264,1738.06,2024-06-17
O001265,C0265,1755.84,2024-06-18
O001266,C0266,1772.66,2024-06-19
O001267,C0267,1789.27,2024-06-20
O001268,C0268,1806.77,2024-06-21
O001269,C0269,1823.93,2024-06-22
O001270,C0270,1840.73,2024-06-23
O001271,C0271,1857.48,2024-06-24
O001272,C0272,1874.83,2024-06-25
O001273,C0273,1891.08,2024-06-26
O001274,C0274,1908.05,2024-06-27
O001275,C0275,1925.4,2024-06-28
O001276,C0276,1942.52,2024-06-29
O001277,C0277,1959.64,2024-06-30
O001278,C0278,1976.66,2024-07-01
O001279,C0279,1993.52,2024-07-02
O001280,C0280,2010.37,2024-07-03
O001281,C0281,2027.73,2024-07-04
O001282,C0282,2044.56,2024-07-05
O001283,C0283,2061.21,2024-07-06
O001284,C0284,2078.58,2024-07-07
O001285,C0285,2095.46,2024-07-08
O001286,C0286,2112.79,2024-07-09
O001287,C0287,2129.7,2024-07-10
O001288,C0288,2146.99,2024-07-11
O001289,C0289,2163.76,2024-07-12
O001290,C0290,2180.51,2024-07-13
O001291,C0291,2197.67,2024-07-14
O001292,C0292,2214.29,2024-07-15
O001293,C0293,2231.55,2024-07-16
O001294,C0294,2248.99,2024-07-17
O001295,C0295,2265.12,2024-07-18
O001296,C0296,2282.43,2024-07-19
O001297,C0297,2299.43,2024-07-20
O001298,C0298,2316.71,2024-07-21
O001299,C0299,2333.19,2024-07-22
O001300,C0300,2350.68,2024-07-23
O001301,C0301,2367.11,2024-07-24
O001302,C0302,2384.96,2024-07-25
O001303,C0303,2401.08,2024-07-26
O001304,C0304,2418.65,2024-07-27
O001305,C0305,2435.75,2024-07-28
O001306,C0306,2452.55,2024-07-29
O001307,C0307,2469.27,2024-07-30
O001308,C0308,2486.36,2024-07-31
O001309,C0309,2503.89,2024-08-01
O001310,C0310,2520.46,2024-08-02
O001311,C0311,2537.56,2024-08-03
O001312,C0312,2554.96,2024-08-04
O001313,C0313,2571.48,2024-08-05
O001314,C0314,2588.81,2024-08-06
O001315,C0315,2605.6,2024-08-07
O001316,C0316,2622.83,2024-08-08
O001317,C0317,2639.62,2024-08-09
O001318,C0318,2656.13,2024-08-10
O001319,C0319,2673.23,2024-08-11
O001320,C0320,2690.28,2024-08-12
O001321,C0321,2707.22,2024-08-13
O001322,C0322,2724.59,2024-08-14
O001323,C0323,2741.42,2024-08-15
O001324,C0324,2758.37,2024-08-16
O001325,C0325,2775.02,2024-08-17
O001326,C0326,2792.99,2024-08-18
O001327,C0327,2809.49,2024-08-19
O001328,C0328,2826.21,2024-08-20
O001329,C0329,2843.66,2024-08-21
O001330,C0330,2860.09,2024-08-22
O001331,C0331,2877.15,2024-08-23
O001332,C0332,2894.94,2024-08-24
O001333,C0333,2911.67,2024-08-25
O001334,C0334,2928.36,2024-08-26
O001335,C0335,2945.13,2024-08-27
O001336,C0336,2962.73,2024-08-28
O001337,C0337,2979.24,2024-08-29
O001338,C0338,2996.33,2024-08-30
O001339,C0339,3013.28,2024-08-31
O001340,C0340,3030.63,2024-09-01
O001341,C0341,3047.24,2024-09-02
O001342,C0342,3064.05,2024-09-03
O001343,C0343,3081.85,2024-09-04
O001344,C0344,3098.53,2024-09-05
O001345,C0345,3115.13,2024-09-06
O001346,C0346,3132.06,2024-09-07
O001347,C0347,3149.91,2024-09-08
O001348,C0348,3166.51,2024-09-09
O001349,C0349,3183.55,2024-09-10
O001350,C0350,3200.9,2024-09-11
O001351,C0351,3217.02,2024-09-12
O001352,C0352,3234.11,2024-09-13
O001353,C0353,3251.21,2024-09-14
O001354,C0354,3268.7,2024-09-15
O001355,C0355,3285.11,2024-09-16
O001356,C0356,3302.56,2024-09-17
O001357,C0357,3319.79,2024-09-18
O001358,C0358,3336.4,2024-09-19
O001359,C0359,3353.67,2024-09-20
O001360,C0360,3370.04,2024-09-21
O001361,C0361,3387.48,2024-09-22
O001362,C0362,3404.37,2024-09-23
O001363,C0363,3421.68,2024-09-24
O001364,C0364,3438.39,2024-09-25
O001365,C0365,3455.66,2024-09-26
O001366,C0366,3472.9,2024-09-27
O001367,C0367,3489.93,2024-09-28
O001368,C0368,3506.81,2024-09-29
O001369,C0369,3523.71,2024-09-30
O001370,C0370,3540.96,2024-10-01
O001371,C0371,3557.43,2024-10-02
O001372,C0372,3574.02,2024-10-03
O001373,C0373,3591.8,2024-10-04
O001374,C0374,3608.36,2024-10-05
O001375,C0375,3625.34,2024-10-06
O001376,C0376,3642.95,2024-10-07
